CIK,coName,formtype,date,fName,length,full_link
792987,ASTEC INDUSTRIES INC,10-K,2019-12-31,284981.txt,53069,/blue/acg7849/share/BS/item1/284981.txt
1508655,"TPG Specialty Lending, Inc.",10-K,2019-12-31,281635.txt,112425,/blue/acg7849/share/BS/item1/281635.txt
792966,FARMERS & MERCHANTS BANCORP INC,10-K,2019-12-31,284979.txt,40371,/blue/acg7849/share/BS/item1/284979.txt
1082554,UNITED THERAPEUTICS Corp,10-K,2019-12-31,279648.txt,136148,/blue/acg7849/share/BS/item1/279648.txt
72573,MOVADO GROUP INC,10-K,2019-01-31,276570.txt,94509,/blue/acg7849/share/BS/item1/276570.txt
1690666,Xperi Corp,10-K,2019-12-31,283230.txt,111032,/blue/acg7849/share/BS/item1/283230.txt
1107280,OCULUS VISIONTECH INC.,10-K,2019-12-31,279801.txt,26157,/blue/acg7849/share/BS/item1/279801.txt
16040,CABOT CORP,10-K,2019-09-30,272470.txt,66710,/blue/acg7849/share/BS/item1/272470.txt
1018963,ALLEGHENY TECHNOLOGIES INC,10-K,2019-12-31,279243.txt,73728,/blue/acg7849/share/BS/item1/279243.txt
1634452,AB Private Credit Investors Corp,10-K,2019-12-31,282722.txt,264168,/blue/acg7849/share/BS/item1/282722.txt
1073349,BOTTOMLINE TECHNOLOGIES INC /DE/,10-K,2019-06-30,266129.txt,78327,/blue/acg7849/share/BS/item1/266129.txt
1551693,"Sientra, Inc.",10-K,2019-12-31,281934.txt,110437,/blue/acg7849/share/BS/item1/281934.txt
888491,OMEGA HEALTHCARE INVESTORS INC,10-K,2019-12-31,285466.txt,97752,/blue/acg7849/share/BS/item1/285466.txt
1101026,"Zivo Bioscience, Inc.",10-K,2019-12-31,279763.txt,163480,/blue/acg7849/share/BS/item1/279763.txt
1438461,Yinfu Gold Corp.,10-K,2019-03-31,269738.txt,8758,/blue/acg7849/share/BS/item1/269738.txt
46080,"HASBRO, INC.",10-K,2019-12-29,284442.txt,93867,/blue/acg7849/share/BS/item1/284442.txt
1420800,Colfax CORP,10-K,2019-12-31,281115.txt,36811,/blue/acg7849/share/BS/item1/281115.txt
1088034,"Usio, Inc.",10-K,2019-12-31,279687.txt,148246,/blue/acg7849/share/BS/item1/279687.txt
1371489,Information Services Group Inc.,10-K,2019-12-31,280754.txt,29101,/blue/acg7849/share/BS/item1/280754.txt
913142,BELDEN INC.,10-K,2019-12-31,285623.txt,70512,/blue/acg7849/share/BS/item1/285623.txt
1745032,"Lodging Fund REIT III, Inc.",10-K,2019-12-31,283734.txt,16225,/blue/acg7849/share/BS/item1/283734.txt
1527590,Ready Capital Corp,10-K,2019-12-31,281762.txt,78787,/blue/acg7849/share/BS/item1/281762.txt
1463913,US Alliance Corp,10-K,2019-12-31,281346.txt,23761,/blue/acg7849/share/BS/item1/281346.txt
1455741,"RIDGEWOOD ENERGY X FUND, LLC",10-K,2019-12-31,281314.txt,76555,/blue/acg7849/share/BS/item1/281314.txt
1011662,GLOBAL DIGITAL SOLUTIONS INC,10-K,2019-12-31,279193.txt,20048,/blue/acg7849/share/BS/item1/279193.txt
1474903,"BG Staffing, Inc.",10-K,2019-12-29,281410.txt,48331,/blue/acg7849/share/BS/item1/281410.txt
1065332,NIC INC,10-K,2019-12-31,279547.txt,138923,/blue/acg7849/share/BS/item1/279547.txt
1561387,"Health Insurance Innovations, Inc.",10-K,2019-12-31,282017.txt,90063,/blue/acg7849/share/BS/item1/282017.txt
4127,"SKYWORKS SOLUTIONS, INC.",10-K,2019-09-27,275934.txt,56173,/blue/acg7849/share/BS/item1/275934.txt
1418819,Iridium Communications Inc.,10-K,2019-12-31,281098.txt,220147,/blue/acg7849/share/BS/item1/281098.txt
1021162,TRIUMPH GROUP INC,10-K,2019-03-31,265375.txt,71385,/blue/acg7849/share/BS/item1/265375.txt
1547546,"Hunt Companies Finance Trust, Inc.",10-K,2019-12-31,281908.txt,72464,/blue/acg7849/share/BS/item1/281908.txt
755001,UNITIL CORP,10-K,2019-12-31,284854.txt,170646,/blue/acg7849/share/BS/item1/284854.txt
1533615,Global Medical REIT Inc.,10-K,2019-12-31,281810.txt,126593,/blue/acg7849/share/BS/item1/281810.txt
1622879,"Medicine Man Technologies, Inc.",10-K,2019-12-31,282616.txt,114472,/blue/acg7849/share/BS/item1/282616.txt
1700844,UNEX HOLDINGS INC.,10-K,2019-08-31,274578.txt,3551,/blue/acg7849/share/BS/item1/274578.txt
1734875,"Mid-Southern Bancorp, Inc.",10-K,2019-12-31,283650.txt,516956,/blue/acg7849/share/BS/item1/283650.txt
854775,DIGI INTERNATIONAL INC,10-K,2019-09-30,277716.txt,43301,/blue/acg7849/share/BS/item1/277716.txt
18926,"CENTURYLINK, INC",10-K,2019-12-31,284151.txt,167823,/blue/acg7849/share/BS/item1/284151.txt
1350593,"Mueller Water Products, Inc.",10-K,2019-09-30,268352.txt,84136,/blue/acg7849/share/BS/item1/268352.txt
1681622,Varex Imaging Corp,10-K,2019-09-27,274172.txt,89489,/blue/acg7849/share/BS/item1/274172.txt
1617977,"Habit Restaurants, Inc.",10-K,2019-12-31,282563.txt,45612,/blue/acg7849/share/BS/item1/282563.txt
1575189,"Match Group, Inc.",10-K,2019-12-31,282145.txt,74438,/blue/acg7849/share/BS/item1/282145.txt
1382230,"ESSA Bancorp, Inc.",10-K,2019-09-30,268811.txt,101781,/blue/acg7849/share/BS/item1/268811.txt
1158895,LEMAITRE VASCULAR INC,10-K,2019-12-31,280012.txt,74071,/blue/acg7849/share/BS/item1/280012.txt
1428336,HEALTHEQUITY INC,10-K,2019-01-31,269575.txt,62204,/blue/acg7849/share/BS/item1/269575.txt
886206,FRANKLIN COVEY CO,10-K,2019-08-31,278153.txt,50515,/blue/acg7849/share/BS/item1/278153.txt
1195734,POTBELLY CORP,10-K,2019-12-29,280151.txt,34483,/blue/acg7849/share/BS/item1/280151.txt
1641991,"SPX FLOW, Inc.",10-K,2019-12-31,282791.txt,32898,/blue/acg7849/share/BS/item1/282791.txt
858655,HAYNES INTERNATIONAL INC,10-K,2019-09-30,277754.txt,66653,/blue/acg7849/share/BS/item1/277754.txt
707179,OLD NATIONAL BANCORP /IN/,10-K,2019-12-31,284617.txt,360429,/blue/acg7849/share/BS/item1/284617.txt
910606,REGENCY CENTERS CORP,10-K,2019-12-31,279552.txt,88233,/blue/acg7849/share/BS/item1/279552.txt
2098,ACME UNITED CORP,10-K,2019-12-31,284175.txt,11743,/blue/acg7849/share/BS/item1/284175.txt
797465,"HG Holdings, Inc.",10-K,2019-12-31,285000.txt,15875,/blue/acg7849/share/BS/item1/285000.txt
1748790,Amcor plc,10-K,2019-06-30,275236.txt,29197,/blue/acg7849/share/BS/item1/275236.txt
39368,FULLER H B CO,10-K,2019-11-30,284414.txt,15104,/blue/acg7849/share/BS/item1/284414.txt
1651308,"BeiGene, Ltd.",10-K,2019-12-31,282869.txt,566542,/blue/acg7849/share/BS/item1/282869.txt
1639234,China VTV Ltd,10-K,2019-02-28,273270.txt,2979,/blue/acg7849/share/BS/item1/273270.txt
1035443,"ALEXANDRIA REAL ESTATE EQUITIES, INC.",10-K,2019-12-31,279341.txt,52194,/blue/acg7849/share/BS/item1/279341.txt
1596967,Moelis & Co,10-K,2019-12-31,282373.txt,76690,/blue/acg7849/share/BS/item1/282373.txt
27996,DELUXE CORP,10-K,2019-12-31,284239.txt,129318,/blue/acg7849/share/BS/item1/284239.txt
1405660,Alternative Investment Corp,10-K,2019-09-30,281004.txt,10539,/blue/acg7849/share/BS/item1/281004.txt
1673504,Galem Group Inc.,10-K,2019-06-30,273997.txt,3298,/blue/acg7849/share/BS/item1/273997.txt
743367,BAR HARBOR BANKSHARES,10-K,2019-12-31,284810.txt,500560,/blue/acg7849/share/BS/item1/284810.txt
1526113,"Global Net Lease, Inc.",10-K,2019-12-31,281752.txt,1104255,/blue/acg7849/share/BS/item1/281752.txt
1376986,Tennessee Valley Authority,10-K,2019-09-30,268734.txt,301857,/blue/acg7849/share/BS/item1/268734.txt
216085,HAVERTY FURNITURE COMPANIES INC,10-K,2019-12-31,284182.txt,33526,/blue/acg7849/share/BS/item1/284182.txt
1168455,PLUMAS BANCORP,10-K,2019-12-31,280063.txt,51351,/blue/acg7849/share/BS/item1/280063.txt
1366868,"Globalstar, Inc.",10-K,2019-12-31,280720.txt,110004,/blue/acg7849/share/BS/item1/280720.txt
1144980,ASBURY AUTOMOTIVE GROUP INC,10-K,2019-12-31,279986.txt,166212,/blue/acg7849/share/BS/item1/279986.txt
1581068,Brixmor Property Group Inc.,10-K,2019-12-31,282220.txt,43839,/blue/acg7849/share/BS/item1/282220.txt
1415332,Lithium Corp,10-K,2019-12-31,281076.txt,96563,/blue/acg7849/share/BS/item1/281076.txt
1587221,Zosano Pharma Corp,10-K,2019-12-31,282277.txt,185500,/blue/acg7849/share/BS/item1/282277.txt
1294133,Inogen Inc,10-K,2019-12-31,280380.txt,1539,/blue/acg7849/share/BS/item1/280380.txt
877860,NATIONAL HEALTH INVESTORS INC,10-K,2019-12-31,285366.txt,229249,/blue/acg7849/share/BS/item1/285366.txt
1261379,Frontier Funds,10-K,2019-12-31,280238.txt,77736,/blue/acg7849/share/BS/item1/280238.txt
38777,FRANKLIN RESOURCES INC,10-K,2019-09-30,275896.txt,224783,/blue/acg7849/share/BS/item1/275896.txt
1606698,Alpine 4 Technologies Ltd.,10-K,2019-12-31,282464.txt,43604,/blue/acg7849/share/BS/item1/282464.txt
1102432,"VIKING ENERGY GROUP, INC.",10-K,2019-12-31,279774.txt,5634,/blue/acg7849/share/BS/item1/279774.txt
1524223,"Manning & Napier, Inc.",10-K,2019-12-31,281736.txt,131781,/blue/acg7849/share/BS/item1/281736.txt
1348911,"KalVista Pharmaceuticals, Inc.",10-K,2019-04-30,268330.txt,87026,/blue/acg7849/share/BS/item1/268330.txt
1714379,TIBURON INTERNATIONAL TRADING CORP.,10-K,2019-01-31,274866.txt,3564,/blue/acg7849/share/BS/item1/274866.txt
1586049,Oxford Immunotec Global PLC,10-K,2019-12-31,282270.txt,70064,/blue/acg7849/share/BS/item1/282270.txt
1130598,"Onconova Therapeutics, Inc.",10-K,2019-12-31,279921.txt,200947,/blue/acg7849/share/BS/item1/279921.txt
1089063,DICKS SPORTING GOODS INC,10-K,2019-02-02,266335.txt,71121,/blue/acg7849/share/BS/item1/266335.txt
1304280,Novelis Inc.,10-K,2019-03-31,267891.txt,156553,/blue/acg7849/share/BS/item1/267891.txt
1600438,GMS Inc.,10-K,2019-04-30,272397.txt,24485,/blue/acg7849/share/BS/item1/272397.txt
712771,"ConnectOne Bancorp, Inc.",10-K,2019-12-31,284647.txt,86837,/blue/acg7849/share/BS/item1/284647.txt
1334036,"Crocs, Inc.",10-K,2019-12-31,280562.txt,132966,/blue/acg7849/share/BS/item1/280562.txt
1162112,"RigNet, Inc.",10-K,2019-12-31,280027.txt,60094,/blue/acg7849/share/BS/item1/280027.txt
3545,"ALICO, INC.",10-K,2019-09-30,275805.txt,111787,/blue/acg7849/share/BS/item1/275805.txt
1609711,GoDaddy Inc.,10-K,2019-12-31,282484.txt,115142,/blue/acg7849/share/BS/item1/282484.txt
1018399,ENTERPRISE BANCORP INC /MA/,10-K,2019-12-31,279240.txt,213940,/blue/acg7849/share/BS/item1/279240.txt
1574910,SUCCESS ENTERTAINMENT GROUP INTERNATIONAL INC.,10-K,2019-12-31,282140.txt,92567,/blue/acg7849/share/BS/item1/282140.txt
1082324,VirnetX Holding Corp,10-K,2019-12-31,279646.txt,53493,/blue/acg7849/share/BS/item1/279646.txt
1211583,FENNEC PHARMACEUTICALS INC.,10-K,2019-12-31,280166.txt,95516,/blue/acg7849/share/BS/item1/280166.txt
50292,IEH Corp,10-K,2019-03-29,276032.txt,7633,/blue/acg7849/share/BS/item1/276032.txt
1111711,NISOURCE INC.,10-K,2019-12-31,279828.txt,1025,/blue/acg7849/share/BS/item1/279828.txt
1444706,CROSSROADS LIQUIDATING TRUST,10-K,2019-12-31,281264.txt,6767,/blue/acg7849/share/BS/item1/281264.txt
1178727,ComSovereign Holding Corp.,10-K,2019-12-31,280121.txt,114007,/blue/acg7849/share/BS/item1/280121.txt
1616543,"Senseonics Holdings, Inc.",10-K,2019-12-31,282546.txt,86631,/blue/acg7849/share/BS/item1/282546.txt
73309,NUCOR CORP,10-K,2019-12-31,284778.txt,100199,/blue/acg7849/share/BS/item1/284778.txt
716605,PENNS WOODS BANCORP INC,10-K,2019-12-31,284668.txt,87303,/blue/acg7849/share/BS/item1/284668.txt
24090,"CITIZENS, INC.",10-K,2019-12-31,284206.txt,88258,/blue/acg7849/share/BS/item1/284206.txt
1760965,"Kontoor Brands, Inc.",10-K,2019-12-28,283873.txt,1994,/blue/acg7849/share/BS/item1/283873.txt
788784,PUBLIC SERVICE ENTERPRISE GROUP INC,10-K,2019-12-31,280010.txt,3011,/blue/acg7849/share/BS/item1/280010.txt
104889,Graham Holdings Co,10-K,2019-12-31,279441.txt,179131,/blue/acg7849/share/BS/item1/279441.txt
1011570,KNOLL INC,10-K,2019-12-31,279191.txt,91012,/blue/acg7849/share/BS/item1/279191.txt
1055726,"INOVIO PHARMACEUTICALS, INC.",10-K,2019-12-31,279484.txt,353558,/blue/acg7849/share/BS/item1/279484.txt
1556801,iMine Corp,10-K,2019-07-31,281976.txt,2426,/blue/acg7849/share/BS/item1/281976.txt
1377789,"AVIAT NETWORKS, INC.",10-K,2019-06-28,268746.txt,85593,/blue/acg7849/share/BS/item1/268746.txt
715957,"DOMINION ENERGY, INC",10-K,2019-12-31,282421.txt,132801,/blue/acg7849/share/BS/item1/282421.txt
1770787,"10x Genomics, Inc.",10-K,2019-12-31,283957.txt,158599,/blue/acg7849/share/BS/item1/283957.txt
1108426,PNM RESOURCES INC,10-K,2019-12-31,285055.txt,281878,/blue/acg7849/share/BS/item1/285055.txt
1769617,"HarborOne Bancorp, Inc.",10-K,2019-12-31,283943.txt,90067,/blue/acg7849/share/BS/item1/283943.txt
1571283,"Rexford Industrial Realty, Inc.",10-K,2019-12-31,282103.txt,33494,/blue/acg7849/share/BS/item1/282103.txt
1465872,VANTAGE DRILLING INTERNATIONAL,10-K,2019-12-31,281357.txt,39464,/blue/acg7849/share/BS/item1/281357.txt
1685040,"Brighthouse Financial, Inc.",10-K,2019-12-31,283180.txt,829610,/blue/acg7849/share/BS/item1/283180.txt
1609471,Carey Watermark Investors 2 Inc,10-K,2019-12-31,282480.txt,471299,/blue/acg7849/share/BS/item1/282480.txt
1317630,ITC Holdings Corp.,10-K,2019-12-31,280469.txt,62416,/blue/acg7849/share/BS/item1/280469.txt
1158420,CHINA HGS REAL ESTATE INC.,10-K,2019-09-30,280007.txt,100443,/blue/acg7849/share/BS/item1/280007.txt
1177609,"FIVE BELOW, INC",10-K,2019-02-02,267242.txt,107885,/blue/acg7849/share/BS/item1/267242.txt
1543151,"Uber Technologies, Inc",10-K,2019-12-31,281887.txt,57002,/blue/acg7849/share/BS/item1/281887.txt
1660134,"Okta, Inc.",10-K,2019-01-31,273736.txt,65118,/blue/acg7849/share/BS/item1/273736.txt
1053691,Diffusion Pharmaceuticals Inc.,10-K,2019-12-31,279476.txt,171864,/blue/acg7849/share/BS/item1/279476.txt
1022652,INSEEGO CORP.,10-K,2019-12-31,279271.txt,47660,/blue/acg7849/share/BS/item1/279271.txt
313151,SADDLEBROOK RESORTS INC,10-K,2019-12-31,284271.txt,4657,/blue/acg7849/share/BS/item1/284271.txt
812152,RIDGEFIELD ACQUISITION CORP,10-K,2019-12-31,285077.txt,12182,/blue/acg7849/share/BS/item1/285077.txt
1666134,"BLACKLINE, INC.",10-K,2019-12-31,283000.txt,71853,/blue/acg7849/share/BS/item1/283000.txt
7623,ARTS WAY MANUFACTURING CO INC,10-K,2019-11-30,284864.txt,41526,/blue/acg7849/share/BS/item1/284864.txt
1716697,First Choice Bancorp,10-K,2019-12-31,283494.txt,186113,/blue/acg7849/share/BS/item1/283494.txt
1499684,"Ariel Clean Energy, Inc.",10-K,2019-12-31,281574.txt,10725,/blue/acg7849/share/BS/item1/281574.txt
32621,EMERSON RADIO CORP,10-K,2019-03-31,275721.txt,17010,/blue/acg7849/share/BS/item1/275721.txt
1094810,MUTUALFIRST FINANCIAL INC,10-K,2019-12-31,279730.txt,256914,/blue/acg7849/share/BS/item1/279730.txt
1353282,MANAGED FUTURES PREMIER WARRINGTON L.P.,10-K,2019-12-31,280638.txt,36117,/blue/acg7849/share/BS/item1/280638.txt
1103833,"Crown Equity Holdings, Inc.",10-K,2019-12-31,279781.txt,3820,/blue/acg7849/share/BS/item1/279781.txt
1364250,Douglas Emmett Inc,10-K,2019-12-31,280705.txt,61975,/blue/acg7849/share/BS/item1/280705.txt
771266,KOPIN CORP,10-K,2019-12-28,284902.txt,103791,/blue/acg7849/share/BS/item1/284902.txt
842023,BIO-TECHNE Corp,10-K,2019-06-30,277612.txt,35828,/blue/acg7849/share/BS/item1/277612.txt
1709401,"Rubius Therapeutics, Inc.",10-K,2019-12-31,283418.txt,182114,/blue/acg7849/share/BS/item1/283418.txt
1486159,Oasis Petroleum Inc.,10-K,2019-12-31,281475.txt,488668,/blue/acg7849/share/BS/item1/281475.txt
1425203,Astro Aerospace Ltd.,10-K,2019-12-31,281146.txt,12751,/blue/acg7849/share/BS/item1/281146.txt
813762,ICAHN ENTERPRISES L.P.,10-K,2019-12-31,285085.txt,72588,/blue/acg7849/share/BS/item1/285085.txt
1681682,ENDRA Life Sciences Inc.,10-K,2019-12-31,283148.txt,59595,/blue/acg7849/share/BS/item1/283148.txt
1421907,Trident Brands Inc,10-K,2019-11-30,281123.txt,36243,/blue/acg7849/share/BS/item1/281123.txt
860543,Jacksam Corp,10-K,2019-12-31,285275.txt,24379,/blue/acg7849/share/BS/item1/285275.txt
845385,PRINCETON CAPITAL CORP,10-K,2019-12-31,285218.txt,76112,/blue/acg7849/share/BS/item1/285218.txt
8063,ASTRONICS CORP,10-K,2019-12-31,285041.txt,20497,/blue/acg7849/share/BS/item1/285041.txt
1402328,"Sunshine Biopharma, Inc",10-K,2019-12-31,280976.txt,22237,/blue/acg7849/share/BS/item1/280976.txt
1080657,"Presidio Property Trust, Inc.",10-K,2019-12-31,279639.txt,54655,/blue/acg7849/share/BS/item1/279639.txt
1523526,Sierra Income Corp,10-K,2019-12-31,281734.txt,1324009,/blue/acg7849/share/BS/item1/281734.txt
60977,LYDALL INC /DE/,10-K,2019-12-31,284525.txt,24395,/blue/acg7849/share/BS/item1/284525.txt
1560385,Liberty Media Corp,10-K,2019-12-31,282008.txt,103796,/blue/acg7849/share/BS/item1/282008.txt
1597264,Blueprint Medicines Corp,10-K,2019-12-31,282376.txt,184136,/blue/acg7849/share/BS/item1/282376.txt
1626878,XBiotech Inc.,10-K,2019-12-31,282649.txt,42526,/blue/acg7849/share/BS/item1/282649.txt
1280263,AMBARELLA INC,10-K,2019-01-31,267631.txt,61190,/blue/acg7849/share/BS/item1/267631.txt
1696898,Chee Corp.,10-K,2019-01-31,274493.txt,26340,/blue/acg7849/share/BS/item1/274493.txt
883107,NANOPHASE TECHNOLOGIES Corp,10-K,2019-12-31,285408.txt,6443,/blue/acg7849/share/BS/item1/285408.txt
1603345,Agentix Corp.,10-K,2019-08-31,272450.txt,16266,/blue/acg7849/share/BS/item1/272450.txt
943861,GOODRICH PETROLEUM CORP,10-K,2019-12-31,285812.txt,71279,/blue/acg7849/share/BS/item1/285812.txt
4904,AMERICAN ELECTRIC POWER CO INC,10-K,2019-12-31,284471.txt,807692,/blue/acg7849/share/BS/item1/284471.txt
796534,NATIONAL BANKSHARES INC,10-K,2019-12-31,284997.txt,54500,/blue/acg7849/share/BS/item1/284997.txt
1681941,iFresh Inc,10-K,2019-03-31,274185.txt,193202,/blue/acg7849/share/BS/item1/274185.txt
1108236,AMERICAN RIVER BANKSHARES,10-K,2019-12-31,279807.txt,116998,/blue/acg7849/share/BS/item1/279807.txt
1432271,Rampart Studios Inc.,10-K,2019-12-31,281179.txt,10570,/blue/acg7849/share/BS/item1/281179.txt
1695098,Modern Media Acquisition Corp.,10-K,2019-03-31,274471.txt,167190,/blue/acg7849/share/BS/item1/274471.txt
1078075,NETSCOUT SYSTEMS INC,10-K,2019-03-31,266177.txt,77700,/blue/acg7849/share/BS/item1/266177.txt
1521951,"FIRST BUSINESS FINANCIAL SERVICES, INC.",10-K,2019-12-31,281726.txt,28250,/blue/acg7849/share/BS/item1/281726.txt
1747009,Equitrans Midstream Corp,10-K,2019-12-31,283759.txt,181283,/blue/acg7849/share/BS/item1/283759.txt
829323,"Inuvo, Inc.",10-K,2019-12-31,285157.txt,26218,/blue/acg7849/share/BS/item1/285157.txt
1414382,Concrete Leveling Systems Inc,10-K,2019-07-31,269376.txt,12511,/blue/acg7849/share/BS/item1/269376.txt
1538263,"HomeTrust Bancshares, Inc.",10-K,2019-06-30,271193.txt,1606040,/blue/acg7849/share/BS/item1/271193.txt
1173313,American BriVision (Holding) Corp,10-K,2019-12-31,280092.txt,163066,/blue/acg7849/share/BS/item1/280092.txt
1784851,Galileo Acquisition Corp.,10-K,2019-12-31,284059.txt,81601,/blue/acg7849/share/BS/item1/284059.txt
748592,NTN BUZZTIME INC,10-K,2019-12-31,284828.txt,916198,/blue/acg7849/share/BS/item1/284828.txt
1790982,Arconic Rolled Products Corp,10-K,2019-12-31,284110.txt,111110,/blue/acg7849/share/BS/item1/284110.txt
29534,DOLLAR GENERAL CORP,10-K,2019-02-01,275546.txt,21535,/blue/acg7849/share/BS/item1/275546.txt
912463,GUESS INC,10-K,2019-02-02,278513.txt,152494,/blue/acg7849/share/BS/item1/278513.txt
4281,Arconic Inc.,10-K,2019-12-31,284432.txt,251096,/blue/acg7849/share/BS/item1/284432.txt
889971,LIGHTPATH TECHNOLOGIES INC,10-K,2019-06-30,278214.txt,44336,/blue/acg7849/share/BS/item1/278214.txt
948708,"SMITH MICRO SOFTWARE, INC.",10-K,2019-12-31,285842.txt,16059,/blue/acg7849/share/BS/item1/285842.txt
1280784,"Hercules Capital, Inc.",10-K,2019-12-31,280307.txt,106309,/blue/acg7849/share/BS/item1/280307.txt
86312,"TRAVELERS COMPANIES, INC.",10-K,2019-12-31,285294.txt,646156,/blue/acg7849/share/BS/item1/285294.txt
1537435,TECOGEN INC.,10-K,2019-12-31,281847.txt,161255,/blue/acg7849/share/BS/item1/281847.txt
1013606,ENDOLOGIX INC /DE/,10-K,2019-12-31,279205.txt,166043,/blue/acg7849/share/BS/item1/279205.txt
1102934,CABOT MICROELECTRONICS CORP,10-K,2019-09-30,266543.txt,109889,/blue/acg7849/share/BS/item1/266543.txt
804753,CERNER Corp,10-K,2019-12-28,285036.txt,106366,/blue/acg7849/share/BS/item1/285036.txt
1659166,Fortive Corp,10-K,2019-12-31,282950.txt,53045,/blue/acg7849/share/BS/item1/282950.txt
907654,"ARCA biopharma, Inc.",10-K,2019-12-31,285582.txt,102084,/blue/acg7849/share/BS/item1/285582.txt
1346022,Enertopia Corp.,10-K,2019-08-31,268308.txt,96737,/blue/acg7849/share/BS/item1/268308.txt
275053,NATURES SUNSHINE PRODUCTS INC,10-K,2019-12-31,284226.txt,291793,/blue/acg7849/share/BS/item1/284226.txt
1606909,Pangaea Logistics Solutions Ltd.,10-K,2019-12-31,282467.txt,235228,/blue/acg7849/share/BS/item1/282467.txt
1527383,BankGuam Holding Co,10-K,2019-12-31,281758.txt,47506,/blue/acg7849/share/BS/item1/281758.txt
753308,NEXTERA ENERGY INC,10-K,2019-12-31,284848.txt,256801,/blue/acg7849/share/BS/item1/284848.txt
16160,CAL-MAINE FOODS INC,10-K,2019-06-01,272742.txt,62736,/blue/acg7849/share/BS/item1/272742.txt
1501134,Invitae Corp,10-K,2019-12-31,281588.txt,134696,/blue/acg7849/share/BS/item1/281588.txt
1621672,"Super League Gaming, Inc.",10-K,2019-12-31,282602.txt,47755,/blue/acg7849/share/BS/item1/282602.txt
883943,CHRISTOPHER & BANKS CORP,10-K,2019-02-02,278071.txt,116078,/blue/acg7849/share/BS/item1/278071.txt
745308,ST JOE CO,10-K,2019-12-31,284817.txt,12607,/blue/acg7849/share/BS/item1/284817.txt
917273,RAMBUS INC,10-K,2019-12-31,285657.txt,41680,/blue/acg7849/share/BS/item1/285657.txt
1604665,Westlake Chemical Partners LP,10-K,2019-12-31,282440.txt,55915,/blue/acg7849/share/BS/item1/282440.txt
1618732,"Nutanix, Inc.",10-K,2019-07-31,272824.txt,80670,/blue/acg7849/share/BS/item1/272824.txt
813762,ICAHN ENTERPRISES L.P.,10-K,2019-12-31,279330.txt,72588,/blue/acg7849/share/BS/item1/279330.txt
1504167,BioPharmX Corp,10-K,2019-01-31,270624.txt,83317,/blue/acg7849/share/BS/item1/270624.txt
51644,"INTERPUBLIC GROUP OF COMPANIES, INC.",10-K,2019-12-31,284481.txt,91835,/blue/acg7849/share/BS/item1/284481.txt
737875,FIRST KEYSTONE CORP,10-K,2019-12-31,284789.txt,71058,/blue/acg7849/share/BS/item1/284789.txt
703351,"BRINKER INTERNATIONAL, INC",10-K,2019-06-26,276299.txt,95809,/blue/acg7849/share/BS/item1/276299.txt
