CIK,coName,formtype,date,fName,length,full_link,performance,clstr
1223389,CONNS INC,10-K,2019-01-31,267366.txt,123889,/blue/acg7849/share/BS/item1/267366.txt,0.0258229438,2
1326160,Duke Energy CORP,10-K,2019-12-31,284400.txt,318528,/blue/acg7849/share/BS/item1/284400.txt,0.0236404387,27
1718227,"Construction Partners, Inc.",10-K,2019-09-30,274933.txt,57475,/blue/acg7849/share/BS/item1/274933.txt,0.0810897213,20
1175535,Whitestone REIT,10-K,2019-12-31,280105.txt,41649,/blue/acg7849/share/BS/item1/280105.txt,0.0218913904,13
312257,INNOVATIVE FOOD HOLDINGS INC,10-K,2019-12-31,284268.txt,27488,/blue/acg7849/share/BS/item1/284268.txt,0.0106826347,35
1414932,Oaktree Specialty Lending Corp,10-K,2019-09-30,269382.txt,615665,/blue/acg7849/share/BS/item1/269382.txt,0.0851834997,0
1383414,PENNANTPARK INVESTMENT CORP,10-K,2019-09-30,268889.txt,100903,/blue/acg7849/share/BS/item1/268889.txt,0.0123849194,0
1361937,Harvest Oil & Gas Corp.,10-K,2019-12-31,280694.txt,125964,/blue/acg7849/share/BS/item1/280694.txt,-0.767627716,9
1057706,FIRST BANCORP /PR/,10-K,2019-12-31,279501.txt,110311,/blue/acg7849/share/BS/item1/279501.txt,0.013272022,12
719413,HECLA MINING CO/DE/,10-K,2019-12-31,284687.txt,29011,/blue/acg7849/share/BS/item1/284687.txt,-0.037749478,38
1307748,InvenTrust Properties Corp.,10-K,2019-12-31,280431.txt,48221,/blue/acg7849/share/BS/item1/280431.txt,0.0254863217,25
839087,VASO Corp,10-K,2019-12-31,285198.txt,25900,/blue/acg7849/share/BS/item1/285198.txt,0.0007173865,32
862668,ESCALON MEDICAL CORP,10-K,2019-06-30,277806.txt,25336,/blue/acg7849/share/BS/item1/277806.txt,-0.048761459,32
1496671,"Calithera Biosciences, Inc.",10-K,2019-12-31,281553.txt,102353,/blue/acg7849/share/BS/item1/281553.txt,-0.532446909,49
1609809,"Seres Therapeutics, Inc.",10-K,2019-12-31,282486.txt,158837,/blue/acg7849/share/BS/item1/282486.txt,-0.530647841,46
1136893,"Fidelity National Information Services, Inc.",10-K,2019-12-31,279950.txt,116029,/blue/acg7849/share/BS/item1/279950.txt,0.0035558313,16
1446847,IRONWOOD PHARMACEUTICALS INC,10-K,2019-12-31,281277.txt,68197,/blue/acg7849/share/BS/item1/281277.txt,0.1463520613,46
897429,CHICOS FAS INC,10-K,2019-02-02,278360.txt,1011,/blue/acg7849/share/BS/item1/278360.txt,-0.008267543,33
1435508,"First Savings Financial Group, Inc.",10-K,2019-09-30,269684.txt,118877,/blue/acg7849/share/BS/item1/269684.txt,0.0132318648,4
703604,LAWSON PRODUCTS INC/NEW/DE/,10-K,2019-12-31,284601.txt,56298,/blue/acg7849/share/BS/item1/284601.txt,0.0353227771,22
1305323,Zovio Inc,10-K,2019-12-31,280426.txt,175329,/blue/acg7849/share/BS/item1/280426.txt,-0.219127042,10
1131903,SPECTRAL CAPITAL Corp,10-K,2019-12-31,279928.txt,44418,/blue/acg7849/share/BS/item1/279928.txt,-14.09626216,29
1576263,"Mirati Therapeutics, Inc.",10-K,2019-12-31,282164.txt,92258,/blue/acg7849/share/BS/item1/282164.txt,-0.493419713,49
107140,"WILEY JOHN & SONS, INC.",10-K,2019-04-30,266116.txt,54056,/blue/acg7849/share/BS/item1/266116.txt,-0.023443304,10
1719489,"Kaleyra, Inc.",10-K,2019-09-30,274964.txt,3079,/blue/acg7849/share/BS/item1/274964.txt,-0.046948997,33
1362516,"Cleartronic, Inc.",10-K,2019-09-30,280699.txt,28602,/blue/acg7849/share/BS/item1/280699.txt,-0.238410596,45
1607678,"Viking Therapeutics, Inc.",10-K,2019-12-31,282472.txt,116735,/blue/acg7849/share/BS/item1/282472.txt,-0.090689379,46
1590877,REGENXBIO Inc.,10-K,2019-12-31,282315.txt,410016,/blue/acg7849/share/BS/item1/282315.txt,-0.190262056,47
823768,WASTE MANAGEMENT INC,10-K,2019-12-31,285134.txt,59342,/blue/acg7849/share/BS/item1/285134.txt,0.0601953646,26
354707,HAWAIIAN ELECTRIC INDUSTRIES INC,10-K,2019-12-31,284445.txt,474178,/blue/acg7849/share/BS/item1/284445.txt,0.0159889405,27
1662253,Tiberius Acquisition Corp,10-K,2019-12-31,282973.txt,181037,/blue/acg7849/share/BS/item1/282973.txt,0.0107848378,5
1039065,OSI SYSTEMS INC,10-K,2019-06-30,265611.txt,151411,/blue/acg7849/share/BS/item1/265611.txt,0.0512276419,32
882508,QUICKLOGIC Corp,10-K,2019-12-29,285404.txt,42366,/blue/acg7849/share/BS/item1/285404.txt,-0.46233984,45
798354,FISERV INC,10-K,2019-12-31,285007.txt,84277,/blue/acg7849/share/BS/item1/285007.txt,0.0115167851,16
823546,"ROCKETFUEL BLOCKCHAIN, INC.",10-K,2019-03-31,277456.txt,65132,/blue/acg7849/share/BS/item1/277456.txt,-14.09626216,16
1069878,TREX CO INC,10-K,2019-12-31,279577.txt,113796,/blue/acg7849/share/BS/item1/279577.txt,0.2443912002,22
811532,CEDAR FAIR L P,10-K,2019-12-31,285067.txt,107969,/blue/acg7849/share/BS/item1/285067.txt,0.0667785033,19
1591763,"Enable Midstream Partners, LP",10-K,2019-12-31,282325.txt,384691,/blue/acg7849/share/BS/item1/282325.txt,0.0322843633,11
1635282,"Rimini Street, Inc.",10-K,2019-12-31,282727.txt,191328,/blue/acg7849/share/BS/item1/282727.txt,0.087113607,24
1361983,ORBCOMM Inc.,10-K,2019-12-31,280695.txt,153024,/blue/acg7849/share/BS/item1/280695.txt,-0.031710214,39
912242,MACERICH CO,10-K,2019-12-31,285612.txt,576681,/blue/acg7849/share/BS/item1/285612.txt,0.0109357004,14
86759,SANTA FE FINANCIAL CORP,10-K,2019-06-30,277864.txt,36840,/blue/acg7849/share/BS/item1/277864.txt,0.0440691259,19
1699150,"GARDNER DENVER HOLDINGS, INC.",10-K,2019-12-31,283323.txt,38064,/blue/acg7849/share/BS/item1/283323.txt,0.0343747299,42
1389050,"Archrock, Inc.",10-K,2019-12-31,280894.txt,115418,/blue/acg7849/share/BS/item1/280894.txt,0.0313838536,20
1295810,"Sunstone Hotel Investors, Inc.",10-K,2019-12-31,280383.txt,42194,/blue/acg7849/share/BS/item1/280383.txt,0.0346348304,19
1000623,SCHWEITZER MAUDUIT INTERNATIONAL INC,10-K,2019-12-31,279106.txt,100321,/blue/acg7849/share/BS/item1/279106.txt,0.0582999253,42
90498,SIMMONS FIRST NATIONAL CORP,10-K,2019-12-31,285572.txt,99038,/blue/acg7849/share/BS/item1/285572.txt,0.0112030386,12
1574596,New Home Co Inc.,10-K,2019-12-31,282137.txt,46747,/blue/acg7849/share/BS/item1/282137.txt,-0.013324182,8
98246,TIFFANY & CO,10-K,2019-01-31,279078.txt,135297,/blue/acg7849/share/BS/item1/279078.txt,0.0812450264,30
1044777,OneSpan Inc.,10-K,2019-12-31,279409.txt,26988,/blue/acg7849/share/BS/item1/279409.txt,0.0228540968,24
1469367,Sunrun Inc.,10-K,2019-12-31,281383.txt,451621,/blue/acg7849/share/BS/item1/281383.txt,0.0045355586,27
877890,CITRIX SYSTEMS INC,10-K,2019-12-31,285367.txt,60062,/blue/acg7849/share/BS/item1/285367.txt,0.1553484839,24
1193311,ONCOR ELECTRIC DELIVERY CO LLC,10-K,2019-12-31,280150.txt,40182,/blue/acg7849/share/BS/item1/280150.txt,0.0240790058,27
1534120,Cerecor Inc.,10-K,2019-12-31,281816.txt,165873,/blue/acg7849/share/BS/item1/281816.txt,-0.450607882,46
866729,SCHOLASTIC CORP,10-K,2019-05-31,277850.txt,85123,/blue/acg7849/share/BS/item1/277850.txt,-0.021538159,10
894560,BIOETHICS LTD,10-K,2019-12-31,285514.txt,18709,/blue/acg7849/share/BS/item1/285514.txt,-11.33333333,33
851310,HARMONIC INC,10-K,2019-12-31,285243.txt,84585,/blue/acg7849/share/BS/item1/285243.txt,-0.010086374,39
1368265,Clean Energy Fuels Corp.,10-K,2019-12-31,280735.txt,43910,/blue/acg7849/share/BS/item1/280735.txt,0.0262789785,11
1437578,BRIGHT HORIZONS FAMILY SOLUTIONS INC.,10-K,2019-12-31,281224.txt,110510,/blue/acg7849/share/BS/item1/281224.txt,0.0541631386,10
1442236,Quest Resource Holding Corp,10-K,2019-12-31,281250.txt,31146,/blue/acg7849/share/BS/item1/281250.txt,-0.000681908,22
1091748,"Argo Group International Holdings, Ltd.",10-K,2019-12-31,279709.txt,121180,/blue/acg7849/share/BS/item1/279709.txt,-0.000798897,3
1318568,Everi Holdings Inc.,10-K,2019-12-31,280478.txt,139766,/blue/acg7849/share/BS/item1/280478.txt,0.0101379615,16
1483646,"BLACKSTAR ENTERPRISE GROUP, INC.",10-K,2019-12-31,281468.txt,131447,/blue/acg7849/share/BS/item1/281468.txt,-14.09626216,29
1618673,Performance Food Group Co,10-K,2019-06-29,272814.txt,45231,/blue/acg7849/share/BS/item1/272814.txt,0.0358439884,21
1476150,Terreno Realty Corp,10-K,2019-12-31,281418.txt,47964,/blue/acg7849/share/BS/item1/281418.txt,0.0263300678,13
1680873,HF Foods Group Inc.,10-K,2019-12-31,283137.txt,139813,/blue/acg7849/share/BS/item1/283137.txt,0.006713633,35
1651311,Merus N.V.,10-K,2019-12-31,282870.txt,147982,/blue/acg7849/share/BS/item1/282870.txt,-0.209400249,49
1086303,Heyu Biological Technology Corp,10-K,2019-12-31,279680.txt,23678,/blue/acg7849/share/BS/item1/279680.txt,-0.572769953,29
814676,CPS TECHNOLOGIES CORP/DE/,10-K,2019-12-28,285094.txt,22456,/blue/acg7849/share/BS/item1/285094.txt,-0.070700355,45
1113256,"MERITOR, INC.",10-K,2019-09-29,266660.txt,139817,/blue/acg7849/share/BS/item1/266660.txt,0.1030195382,37
1596783,"Catalent, Inc.",10-K,2019-06-30,272327.txt,646098,/blue/acg7849/share/BS/item1/272327.txt,0.0222186287,32
922224,PPL Corp,10-K,2019-12-31,285694.txt,281462,/blue/acg7849/share/BS/item1/285694.txt,0.0382224168,27
899715,"TANGER FACTORY OUTLET CENTERS, INC",10-K,2019-12-31,285556.txt,54998,/blue/acg7849/share/BS/item1/285556.txt,0.0384450276,13
63296,MATTHEWS INTERNATIONAL CORP,10-K,2019-09-30,276172.txt,33329,/blue/acg7849/share/BS/item1/276172.txt,-0.017341344,30
873860,OCWEN FINANCIAL CORP,10-K,2019-12-31,285336.txt,101397,/blue/acg7849/share/BS/item1/285336.txt,-0.013657725,2
1513818,"Aravive, Inc.",10-K,2019-12-31,281668.txt,99747,/blue/acg7849/share/BS/item1/281668.txt,-0.221843377,49
1705110,ANGI Homeservices Inc.,10-K,2019-12-31,283378.txt,58127,/blue/acg7849/share/BS/item1/283378.txt,0.0181248962,36
941685,IMAGEWARE SYSTEMS INC,10-K,2019-12-31,285803.txt,30301,/blue/acg7849/share/BS/item1/285803.txt,-1.37705113,24
1028954,SB ONE BANCORP,10-K,2019-12-31,279302.txt,43954,/blue/acg7849/share/BS/item1/279302.txt,0.0112621693,12
887359,Vericel Corp,10-K,2019-12-31,285455.txt,150682,/blue/acg7849/share/BS/item1/285455.txt,-0.063071823,34
1626115,PJT Partners Inc.,10-K,2019-12-31,282642.txt,53856,/blue/acg7849/share/BS/item1/282642.txt,0.0310271973,23
1655075,"Armstrong Flooring, Inc.",10-K,2019-12-31,282915.txt,50552,/blue/acg7849/share/BS/item1/282915.txt,-0.137196336,22
1090872,"AGILENT TECHNOLOGIES, INC.",10-K,2019-10-31,266370.txt,106136,/blue/acg7849/share/BS/item1/266370.txt,0.1133093525,44
784539,EACO CORP,10-K,2019-08-31,277030.txt,11972,/blue/acg7849/share/BS/item1/277030.txt,0.1015525743,30
1537054,Gogo Inc.,10-K,2019-12-31,281844.txt,107172,/blue/acg7849/share/BS/item1/281844.txt,-0.12019758,39
717423,MURPHY OIL CORP,10-K,2019-12-31,284672.txt,305965,/blue/acg7849/share/BS/item1/284672.txt,0.0072743927,9
1551152,AbbVie Inc.,10-K,2019-12-31,281929.txt,223138,/blue/acg7849/share/BS/item1/281929.txt,0.0884475116,46
1104506,INSMED Inc,10-K,2019-12-31,279792.txt,227635,/blue/acg7849/share/BS/item1/279792.txt,-0.342634168,41
1499717,"Staffing 360 Solutions, Inc.",10-K,2019-12-28,281575.txt,13190,/blue/acg7849/share/BS/item1/281575.txt,-0.055087178,17
1559909,Harvest Capital Credit Corp,10-K,2019-12-31,282002.txt,222969,/blue/acg7849/share/BS/item1/282002.txt,-0.008610595,0
1481792,"Quad/Graphics, Inc.",10-K,2019-12-31,281458.txt,124432,/blue/acg7849/share/BS/item1/281458.txt,-0.023044144,30
890564,ASGN Inc,10-K,2019-12-31,285481.txt,45561,/blue/acg7849/share/BS/item1/285481.txt,0.0594274835,17
49071,HUMANA INC,10-K,2019-12-31,284460.txt,339656,/blue/acg7849/share/BS/item1/284460.txt,0.0931072436,18
1464963,"THL Credit, Inc.",10-K,2019-12-31,281352.txt,127727,/blue/acg7849/share/BS/item1/281352.txt,-0.059747802,0
1508381,Bionik Laboratories Corp.,10-K,2019-03-31,270687.txt,77164,/blue/acg7849/share/BS/item1/270687.txt,-1.35097478,34
1325670,Southern National Bancorp of Virginia Inc,10-K,2019-12-31,280508.txt,80289,/blue/acg7849/share/BS/item1/280508.txt,0.0121840297,12
766704,WELLTOWER INC.,10-K,2019-12-31,284889.txt,235715,/blue/acg7849/share/BS/item1/284889.txt,0.0369204396,1
764764,CATERPILLAR FINANCIAL SERVICES CORP,10-K,2019-12-31,284881.txt,18156,/blue/acg7849/share/BS/item1/284881.txt,0.0121686997,2
1169988,"BOINGO WIRELESS, INC.",10-K,2019-12-31,280072.txt,37559,/blue/acg7849/share/BS/item1/280072.txt,-0.017146654,39
1767258,"XPEL, Inc.",10-K,2019-12-31,283929.txt,57706,/blue/acg7849/share/BS/item1/283929.txt,0.2708862231,22
1409171,Titan Machinery Inc.,10-K,2019-01-31,269261.txt,78031,/blue/acg7849/share/BS/item1/269261.txt,0.0143057365,22
738214,"AEMETIS, INC",10-K,2019-12-31,284790.txt,41658,/blue/acg7849/share/BS/item1/284790.txt,-0.357531833,11
799850,AMERICAS CARMART INC,10-K,2019-04-30,277196.txt,82985,/blue/acg7849/share/BS/item1/277196.txt,0.0768786976,6
1363958,"WESTERN CAPITAL RESOURCES, INC.",10-K,2019-12-31,280704.txt,45935,/blue/acg7849/share/BS/item1/280704.txt,0.0252429086,16
1561627,ExOne Co,10-K,2019-12-31,282020.txt,35961,/blue/acg7849/share/BS/item1/282020.txt,-0.200289255,45
1737953,"Replimune Group, Inc.",10-K,2019-03-31,275155.txt,160192,/blue/acg7849/share/BS/item1/275155.txt,-0.224799976,49
1253689,GLYCOMIMETICS INC,10-K,2019-12-31,280217.txt,119188,/blue/acg7849/share/BS/item1/280217.txt,-0.344656784,46
1727263,"frontdoor, inc.",10-K,2019-12-31,283598.txt,104041,/blue/acg7849/share/BS/item1/283598.txt,0.1224,6
1042187,Yunhong CTI Ltd.,10-K,2019-12-31,279389.txt,87795,/blue/acg7849/share/BS/item1/279389.txt,-0.124964082,30
1173420,NOVAGOLD RESOURCES INC,10-K,2019-11-30,280093.txt,15484,/blue/acg7849/share/BS/item1/280093.txt,-0.112925336,38
1056386,Internap Corp,10-K,2019-12-31,279490.txt,95087,/blue/acg7849/share/BS/item1/279490.txt,-0.230665016,39
1476963,"HEAT BIOLOGICS, INC.",10-K,2019-12-31,281421.txt,122197,/blue/acg7849/share/BS/item1/281421.txt,-0.771198521,49
1466085,"INDEPENDENCE REALTY TRUST, INC.",10-K,2019-12-31,281360.txt,278481,/blue/acg7849/share/BS/item1/281360.txt,0.0275799739,13
1725579,"Pluralsight, Inc.",10-K,2019-12-31,283582.txt,77006,/blue/acg7849/share/BS/item1/283582.txt,-0.109169701,24
1287808,"Hill International, Inc.",10-K,2019-12-31,280347.txt,134150,/blue/acg7849/share/BS/item1/280347.txt,0.0522498525,17
1458412,"CROSSFIRST BANKSHARES, INC.",10-K,2019-12-31,281321.txt,135477,/blue/acg7849/share/BS/item1/281321.txt,0.0057740123,12
922358,FERRELLGAS PARTNERS L P,10-K,2019-07-31,278708.txt,39655,/blue/acg7849/share/BS/item1/278708.txt,-0.050870218,11
1771908,Haymaker Acquisition Corp. II,10-K,2019-12-31,283964.txt,129677,/blue/acg7849/share/BS/item1/283964.txt,0.0073956213,5
1360901,Evercore Inc.,10-K,2019-12-31,280690.txt,69963,/blue/acg7849/share/BS/item1/280690.txt,0.1144595213,23
1434728,"Global Water Resources, Inc.",10-K,2019-12-31,281198.txt,179475,/blue/acg7849/share/BS/item1/281198.txt,0.0088396736,27
92122,SOUTHERN CO,10-K,2019-12-31,285687.txt,355798,/blue/acg7849/share/BS/item1/285687.txt,0.0400505476,27
1408534,"First Guaranty Bancshares, Inc.",10-K,2019-12-31,281020.txt,169996,/blue/acg7849/share/BS/item1/281020.txt,0.0067262858,4
1171759,RED ROBIN GOURMET BURGERS INC,10-K,2019-12-29,280078.txt,94716,/blue/acg7849/share/BS/item1/280078.txt,-0.00638585,21
1720893,"BioXcel Therapeutics, Inc.",10-K,2019-12-31,283532.txt,153450,/blue/acg7849/share/BS/item1/283532.txt,-0.905913388,48
1669811,"Donnelley Financial Solutions, Inc.",10-K,2019-12-31,283033.txt,123761,/blue/acg7849/share/BS/item1/283033.txt,0.0423948585,24
1777921,Apex Technology Acquisition Corp,10-K,2019-12-31,284007.txt,165022,/blue/acg7849/share/BS/item1/284007.txt,0.0025524947,5
1048695,"F5 NETWORKS, INC.",10-K,2019-09-30,265790.txt,90014,/blue/acg7849/share/BS/item1/265790.txt,0.1261649866,24
1436208,Legacy Housing Corp,10-K,2019-12-31,281208.txt,64147,/blue/acg7849/share/BS/item1/281208.txt,0.101699457,8
1123360,GLOBAL PAYMENTS INC,10-K,2019-12-31,279875.txt,110320,/blue/acg7849/share/BS/item1/279875.txt,0.0096810124,16
792977,"AMAG PHARMACEUTICALS, INC.",10-K,2019-12-31,284980.txt,282641,/blue/acg7849/share/BS/item1/284980.txt,-0.591057939,41
105016,WATSCO INC,10-K,2019-12-31,279450.txt,2213,/blue/acg7849/share/BS/item1/279450.txt,0.0962185089,33
1071255,"GOLDEN ENTERTAINMENT, INC.",10-K,2019-12-31,279593.txt,35690,/blue/acg7849/share/BS/item1/279593.txt,-0.02271504,19
1038357,PIONEER NATURAL RESOURCES CO,10-K,2019-12-31,279361.txt,97817,/blue/acg7849/share/BS/item1/279361.txt,0.0396496565,9
945114,SYSTEMAX INC,10-K,2019-12-31,285821.txt,69175,/blue/acg7849/share/BS/item1/285821.txt,0.1259763165,22
1065059,CENTRUS ENERGY CORP,10-K,2019-12-31,279541.txt,117435,/blue/acg7849/share/BS/item1/279541.txt,-0.036192147,26
32604,EMERSON ELECTRIC CO,10-K,2019-09-30,275719.txt,57675,/blue/acg7849/share/BS/item1/275719.txt,0.1125042689,37
1758057,"Gores Metropoulos, Inc.",10-K,2019-12-31,283849.txt,84115,/blue/acg7849/share/BS/item1/283849.txt,0.0133475838,5
1117057,Planet Green Holdings Corp.,10-K,2019-12-31,279853.txt,46129,/blue/acg7849/share/BS/item1/279853.txt,-0.2253842,35
320193,Apple Inc.,10-K,2019-09-28,275708.txt,28014,/blue/acg7849/share/BS/item1/275708.txt,0.1632300984,30
798941,FIRST CITIZENS BANCSHARES INC /DE/,10-K,2019-12-31,285012.txt,53000,/blue/acg7849/share/BS/item1/285012.txt,0.0114846651,12
1743881,"BridgeBio Pharma, Inc.",10-K,2019-12-31,283725.txt,230400,/blue/acg7849/share/BS/item1/283725.txt,-0.412530732,48
1161728,MGE ENERGY INC,10-K,2019-12-31,280026.txt,34501,/blue/acg7849/share/BS/item1/280026.txt,0.0417329598,27
1619954,"Inovalon Holdings, Inc.",10-K,2019-12-31,282582.txt,115102,/blue/acg7849/share/BS/item1/282582.txt,0.004073594,18
1001250,ESTEE LAUDER COMPANIES INC,10-K,2019-06-30,265062.txt,39384,/blue/acg7849/share/BS/item1/265062.txt,0.1356795379,40
1166708,"Brownie's Marine Group, Inc",10-K,2019-12-31,280056.txt,81725,/blue/acg7849/share/BS/item1/280056.txt,-0.853029394,28
1103090,REFLECT SCIENTIFIC INC,10-K,2019-12-31,279778.txt,54587,/blue/acg7849/share/BS/item1/279778.txt,-0.181649676,28
1376231,"VPR Brands, LP.",10-K,2019-12-31,280785.txt,197286,/blue/acg7849/share/BS/item1/280785.txt,-0.926886792,31
712534,FIRST MERCHANTS CORP,10-K,2019-12-31,284644.txt,123159,/blue/acg7849/share/BS/item1/284644.txt,0.0132019464,12
927003,ADVANCED ENERGY INDUSTRIES INC,10-K,2019-12-31,285733.txt,31388,/blue/acg7849/share/BS/item1/285733.txt,0.0368446743,45
883984,ICU MEDICAL INC/DE,10-K,2019-12-31,285417.txt,93250,/blue/acg7849/share/BS/item1/285417.txt,0.0596998786,32
1316644,"AeroGrow International, Inc.",10-K,2019-03-31,268007.txt,39372,/blue/acg7849/share/BS/item1/268007.txt,0.0025853858,43
1618835,"Evofem Biosciences, Inc.",10-K,2019-12-31,282575.txt,352907,/blue/acg7849/share/BS/item1/282575.txt,-2.82852094,41
47307,CRAWFORD UNITED Corp,10-K,2019-12-31,284452.txt,11043,/blue/acg7849/share/BS/item1/284452.txt,0.1117014467,37
1286043,KITE REALTY GROUP TRUST,10-K,2019-12-31,282739.txt,65926,/blue/acg7849/share/BS/item1/282739.txt,-0.000201594,13
1325702,MAGNACHIP SEMICONDUCTOR Corp,10-K,2019-12-31,280510.txt,155953,/blue/acg7849/share/BS/item1/280510.txt,-0.036662143,45
1301236,Sotherly Hotels Inc.,10-K,2019-12-31,280453.txt,38033,/blue/acg7849/share/BS/item1/280453.txt,0.0039180916,19
1510518,Genufood Energy Enzymes Corp.,10-K,2019-09-30,281648.txt,89633,/blue/acg7849/share/BS/item1/281648.txt,-2.491803279,43
1021270,"BBQ HOLDINGS, INC.",10-K,2019-12-29,279257.txt,34646,/blue/acg7849/share/BS/item1/279257.txt,-0.008880557,21
1561743,"Kindred Biosciences, Inc.",10-K,2019-12-31,282026.txt,138363,/blue/acg7849/share/BS/item1/282026.txt,-0.538386655,41
1320461,Cooper-Standard Holdings Inc.,10-K,2019-12-31,280487.txt,112041,/blue/acg7849/share/BS/item1/280487.txt,0.0256220448,37
877422,SpartanNash Co,10-K,2019-12-28,285365.txt,131826,/blue/acg7849/share/BS/item1/285365.txt,0.0026001831,30
1438231,Digimarc CORP,10-K,2019-12-31,281229.txt,24990,/blue/acg7849/share/BS/item1/281229.txt,-0.572245069,24
1024478,"ROCKWELL AUTOMATION, INC",10-K,2019-09-30,265437.txt,28560,/blue/acg7849/share/BS/item1/265437.txt,0.1138230002,37
1459200,"Alarm.com Holdings, Inc.",10-K,2019-12-31,281323.txt,742865,/blue/acg7849/share/BS/item1/281323.txt,0.095968261,24
1135185,ATLAS AIR WORLDWIDE HOLDINGS INC,10-K,2019-12-31,279944.txt,124796,/blue/acg7849/share/BS/item1/279944.txt,-0.054424905,15
1736946,"Arlo Technologies, Inc.",10-K,2019-12-31,283671.txt,84793,/blue/acg7849/share/BS/item1/283671.txt,-0.158373133,45
1615165,"Veritone, Inc.",10-K,2019-12-31,282534.txt,68547,/blue/acg7849/share/BS/item1/282534.txt,-0.572010394,24
1768224,Arcturus Therapeutics Holdings Inc.,10-K,2019-12-31,283934.txt,109044,/blue/acg7849/share/BS/item1/283934.txt,-0.316411624,47
1355848,"Genius Brands International, Inc.",10-K,2019-12-31,280660.txt,39035,/blue/acg7849/share/BS/item1/280660.txt,-0.390337606,36
1517413,"Fastly, Inc.",10-K,2019-12-31,281698.txt,145905,/blue/acg7849/share/BS/item1/281698.txt,-0.160607411,24
924822,MILLER INDUSTRIES INC /TN/,10-K,2019-12-31,285719.txt,33350,/blue/acg7849/share/BS/item1/285719.txt,0.0997813591,22
1587523,Knowles Corp,10-K,2019-12-31,282281.txt,39868,/blue/acg7849/share/BS/item1/282281.txt,0.0300374713,45
812011,VAIL RESORTS INC,10-K,2019-07-31,277313.txt,163900,/blue/acg7849/share/BS/item1/277313.txt,0.0680428741,19
1092289,TRANSATLANTIC PETROLEUM LTD.,10-K,2019-12-31,279715.txt,36338,/blue/acg7849/share/BS/item1/279715.txt,-0.039310203,9
1618921,"Walgreens Boots Alliance, Inc.",10-K,2019-08-31,272831.txt,95931,/blue/acg7849/share/BS/item1/272831.txt,0.0589070683,32
1010086,SIGA TECHNOLOGIES INC,10-K,2019-12-31,279185.txt,279017,/blue/acg7849/share/BS/item1/279185.txt,-0.036466465,41
99250,"TRANSCONTINENTAL GAS PIPE LINE COMPANY, LLC",10-K,2019-12-31,285876.txt,35665,/blue/acg7849/share/BS/item1/285876.txt,0.0723265078,27
879635,MID PENN BANCORP INC,10-K,2019-12-31,285380.txt,49901,/blue/acg7849/share/BS/item1/285380.txt,0.007933488,12
