,CIK,coName,formtype,date,fName,length
984,0001466225,"Resource Real Estate Opportunity REIT, Inc.",10-K,20171231,270055.txt,"22993
"
985,0001673255,Citigroup Commercial Mortgage Trust 2016-C1,10-K,20171231,273986.txt,"230
"
986,0001532619,Power REIT,10-K,20191231,281802.txt,"0
"
987,0001482912,SLM Student Loan Trust 2010-1,10-K,20171231,270268.txt,"577
"
988,0001389067,TAUTACHROME INC.,10-K,20171231,268967.txt,"16274
"
989,0001211583,FENNEC PHARMACEUTICALS INC.,10-K,20171231,267334.txt,"65351
"
990,0000733076,BRIGHTHOUSE LIFE INSURANCE Co,10-K,20191231,284777.txt,"128110
"
991,0001006028,"PURE BIOSCIENCE, INC.",10-K,20200731,279160.txt,"0
"
992,0001703073,VIVIC CORP.,10-K,20180430,274632.txt,"2826
"
993,0001090727,UNITED PARCEL SERVICE INC,10-K,20181231,266368.txt,"74406
"
994,0001679597,Toyota Auto Receivables 2016-C Owner Trust,10-K,20171231,274114.txt,"344
"
995,0001530950,"Post Holdings, Inc.",10-K,20190930,271074.txt,"80327
"
996,0001714232,"Atlantic Acquisition II, INc.",10-K,20180731,274863.txt,"16903
"
997,0001614178,"Yext, Inc.",10-K,20200131,282526.txt,"72344
"
998,0001652044,Alphabet Inc.,10-K,20191231,282880.txt,"781
"
999,0001424929,FOX FACTORY HOLDING CORP,10-K,20181228,269537.txt,"0
"
1000,0001405513,"United States 12 Month Natural Gas Fund, LP",10-K,20181231,269217.txt,"215709
"
1001,0001223786,"NuStar GP Holdings, LLC",10-K,20171231,267371.txt,"0
"
1002,0001591387,ATI Nationwide Holding Corp.,10-K,20171231,272218.txt,"0
"
1003,0000027673,DEERE JOHN CAPITAL CORP,10-K,20181028,275508.txt,"4515905
"
1004,0001577545,JPMBB Commercial Mortgage Securities Trust 2013-C12,10-K,20181231,271914.txt,"378
"
1005,0001660156,Worldwide Specialty Chemicals Inc.,10-K,20171231,273737.txt,"16614
"
1006,0001565228,"Vislink Technologies, Inc.",10-K,20191231,282055.txt,"0
"
1007,0001793667,Ally Auto Receivables Trust 2019-4,10-K,20191231,281438.txt,"1001
"
1008,0001535079,"McorpCX, Inc.",10-K,20171231,271141.txt,"0
"
1009,0001467154,"Novan, Inc.",10-K,20181231,270066.txt,"135977
"
1010,0001651094,"Elevate Credit, Inc.",10-K,20181231,273526.txt,"306773
"
1011,0000768710,RELIV INTERNATIONAL INC,10-K,20191231,284896.txt,"0
"
1012,0000022701,COMMUNICATIONS SYSTEMS INC,10-K,20191231,284195.txt,"65009
"
1013,0001668788,AmeriCredit Automobile Receivables Trust 2016-2,10-K,20181231,273896.txt,"455
"
1014,0001472468,"XT Energy Group, Inc.",10-K,20190731,270129.txt,"0
"
1015,0001687605,CITIGROUP COMMERCIAL MORTGAGE TRUST 2016-C3,10-K,20171231,274298.txt,"230
"
1016,0001527613,"NuZee, Inc.",10-K,20200930,281764.txt,"193
"
1017,0001469443,"Arcadia Biosciences, Inc.",10-K,20181231,270105.txt,"78274
"
1018,0001556179,"RMR Industrials, Inc.",10-K,20180331,271455.txt,"41854
"
1019,0001157762,CHINA AUTOMOTIVE SYSTEMS INC,10-K,20181231,267006.txt,"128399
"
1020,0001546652,VanEck Merk Gold Trust,10-K,20190131,271294.txt,"0
"
1021,0000092230,TRUIST FINANCIAL CORP,10-K,20191231,285696.txt,"266818
"
1022,0001662382,BRAIN SCIENTIFIC INC.,10-K,20191231,282974.txt,"607
"
1023,0001372954,"Gryphon Resources, Inc.",10-K,20190930,268681.txt,"0
"
1024,0001428765,GREEN ENVIROTECH HOLDINGS CORP.,10-K,20181231,269583.txt,"0
"
1025,0001714973,Kinder Morgan Canada Ltd,10-K,20171231,274871.txt,"0
"
1026,0001327688,OOMA INC,10-K,20190131,268148.txt,"33676
"
1027,0001034592,OMNICOMM SYSTEMS INC,10-K,20181231,265534.txt,"54716
"
1028,0001680232,"Strategic Storage Trust IV, Inc.",10-K,20171231,274133.txt,"50333
"
1029,0001261379,Frontier Funds,10-K,20191231,280896.txt,"77736
"
1030,0001283464,STRUCTURED PRODUCTS CORP CORTS TR FOR PECO ENERGY CAP TR III,10-K,20171231,267674.txt,"965
"
1031,0001766367,Benchmark 2019-B10 Mortgage Trust,10-K,20191231,283921.txt,"378
"
1032,0001547546,"Hunt Companies Finance Trust, Inc.",10-K,20181231,271302.txt,"76077
"
1033,0001435387,Discovery Energy Corp.,10-K,20200229,281205.txt,"0
"
1034,0001604083,COMM 2014-UBS3 Mortgage Trust,10-K,20171231,272474.txt,"378
"
1035,0001606254,Nogales Resources Corp,10-K,20180430,272529.txt,"6246
"
1036,0001038074,SILICON LABORATORIES INC.,10-K,20191228,279358.txt,"41709
"
1037,0000014272,BRISTOL MYERS SQUIBB CO,10-K,20191231,281157.txt,"354276
"
1038,0001376227,"United States Natural Gas Fund, LP",10-K,20171231,268722.txt,"207734
"
1039,0001713393,CITIGROUP COMMERCIAL MORTGAGE TRUST 2017-B1,10-K,20181231,274842.txt,"232
"
1040,0000908311,CIM Commercial Trust Corp,10-K,20191231,285585.txt,"234398
"
1041,0001693256,"Select Energy Services, Inc.",10-K,20181231,274421.txt,"107947
"
1042,0001296884,"Lightstone Value Plus Real Estate Investment Trust, Inc.",10-K,20171231,267817.txt,"112355
"
1043,0001543042,COMM 2012-LC4 Mortgage Trust,10-K,20191231,281885.txt,"166
"
1044,0001517401,Peak Resorts Inc,10-K,20180430,270828.txt,"219474
"
1045,0000876378,TRANSENTERIX INC.,10-K,20171231,277959.txt,"42943
"
1046,0001088638,"MASTERMIND, INC.",10-K,20190930,279689.txt,"94275
"
1047,0001551986,"INNOVATE BIOPHARMACEUTICALS, INC.",10-K,20181231,271377.txt,"279376
"
1048,0000087347,SCHLUMBERGER LIMITED/NV,10-K,20171231,277908.txt,"21710
"
1049,0001314102,"EyePoint Pharmaceuticals, Inc.",10-K,20180630,267979.txt,"570
"
1050,0001696025,MWF GLOBAL INC.,10-K,20200131,283288.txt,"8575
"
1051,0001775098,AEP Texas Restoration Funding LLC,10-K,20191231,283992.txt,"613
"
1052,0001378992,BERRY GLOBAL GROUP INC,10-K,20180929,268768.txt,"12385
"
1053,0000895464,MAGNA LAB INC,10-K,20190228,278328.txt,"14817
"
1054,0001109357,EXELON Corp,10-K,20181231,275528.txt,"0
"
1055,0000020212,CHURCHILL DOWNS Inc,10-K,20181231,275370.txt,"131842
"
1056,0000310354,STANDEX INTERNATIONAL CORP/DE/,10-K,20200630,284260.txt,"76891
"
1057,0000102729,VALMONT INDUSTRIES INC,10-K,20171230,265460.txt,"76358
"
1058,0000727346,"GLOBAL HEALTHCARE REIT, INC.",10-K,20171231,276594.txt,"0
"
1059,0000009984,BARNES GROUP INC,10-K,20171231,279096.txt,"35181
"
1060,0001384135,SMARTHEAT INC.,10-K,20181231,268899.txt,"48217
"
1061,0000917523,"Revolution Lighting Technologies, Inc.",10-K,20171231,278613.txt,"64007
"
1062,0000730464,Adtalem Global Education Inc.,10-K,20180630,276640.txt,"0
"
1063,0001606442,Morgan Stanley Bank of America Merrill Lynch Trust 2014-C16,10-K,20191231,282461.txt,"320
"
1064,0001376321,"ChinaNet Online Holdings, Inc.",10-K,20191231,280786.txt,"0
"
1065,0001309057,"China Health Industries Holdings, Inc.",10-K,20190630,267938.txt,"158163
"
1066,0001784535,PropTech Acquisition Corp,10-K,20191231,284056.txt,"0
"
1067,0001707502,Solid Biosciences Inc.,10-K,20191231,283398.txt,"149045
"
1068,0001171008,ADAMANT DRI PROCESSING & MINERALS GROUP,10-K,20171231,267156.txt,"0
"
1069,0001646576,Rito Group Corp.,10-K,20180630,273426.txt,"0
"
1070,0000319458,Enservco Corp,10-K,20181231,275688.txt,"35779
"
1071,0001730430,"Kiniksa Pharmaceuticals, Ltd.",10-K,20191231,283623.txt,"186349
"
1072,0001637757,Clearway Energy LLC,10-K,20181231,273239.txt,"259489
"
1073,0001566373,"Spring Bank Pharmaceuticals, Inc.",10-K,20171231,271658.txt,"151209
"
1074,0000833795,HOMEFED CORP,10-K,20181231,277561.txt,"0
"
1075,0001359687,"RED TRAIL ENERGY, LLC",10-K,20190930,268490.txt,"79250
"
1076,0001600626,"Griffin Capital Essential Asset REIT II, Inc.",10-K,20171231,272400.txt,"0
"
1077,0001163612,PACIFIC VEGAS GLOBAL STRATEGIES INC,10-K,20181231,267091.txt,"9798
"
1078,0000072162,NL INDUSTRIES INC,10-K,20181231,276514.txt,"0
"
1079,0001587987,Newtek Business Services Corp.,10-K,20181231,272143.txt,"0
"
1080,0000019446,CANTEL MEDICAL CORP,10-K,20200731,284153.txt,"90142
"
1081,0001015328,WINTRUST FINANCIAL CORP,10-K,20181231,265288.txt,"0
"
1082,0000099780,TRINITY INDUSTRIES INC,10-K,20191231,285878.txt,"71113
"
1083,0001547459,"Natural Grocers by Vitamin Cottage, Inc.",10-K,20200930,281907.txt,"77371
"
1084,0001044378,BIOCEPT INC,10-K,20171231,265728.txt,"145811
"
1085,0000814046,ALP LIQUIDATING TRUST,10-K,20171231,277344.txt,"16137
"
1086,0001308606,"SPIRIT REALTY CAPITAL, INC.",10-K,20171231,274636.txt,"59641
"
1087,0000039368,FULLER H B CO,10-K,20181201,275907.txt,"15737
"
1088,0001113148,"INFINITY PHARMACEUTICALS, INC.",10-K,20181231,266654.txt,"271249
"
1089,0000104918,AVISTA CORP,10-K,20191231,279445.txt,"0
"
1090,0001333274,MERCER INTERNATIONAL INC.,10-K,20171231,268196.txt,"0
"
1091,0001050606,"SALEM MEDIA GROUP, INC. /DE/",10-K,20181231,265819.txt,"520
"
1092,0001133869,"CAPRICOR THERAPEUTICS, INC.",10-K,20181231,266867.txt,"168491
"
1093,0001735438,MeiraGTx Holdings plc,10-K,20191231,283656.txt,"182849
"
1094,0001700849,VADO CORP.,10-K,20181130,274579.txt,"2963
"
1095,0000720005,RAYMOND JAMES FINANCIAL INC,10-K,20180930,276495.txt,"116645
"
1096,0001646829,USAA Auto Owner Trust 2015-1,10-K,20171231,273434.txt,"397
"
1097,0001546637,SLM Student Loan Trust 2012-3,10-K,20171231,271291.txt,"577
"
1098,0001752594,CSAIL 2018-C14 Commercial Mortgage Trust,10-K,20191231,283801.txt,"378
"
1099,0001104280,SANGUI BIOTECH INTERNATIONAL INC,10-K,20190630,266563.txt,"39717
"
1100,0001058867,GUARANTY BANCSHARES INC /TX/,10-K,20181231,265942.txt,"0
"
1101,0001464865,"Lone Star Gold, Inc.",10-K,20181231,270036.txt,"27725
"
1102,0001178970,PROVIDENT FINANCIAL SERVICES INC,10-K,20191231,280123.txt,"1300814
"
1103,0001402436,SS&C Technologies Holdings Inc,10-K,20191231,280977.txt,"996
"
1104,0001329606,"Clean Energy Technologies, Inc.",10-K,20171231,268166.txt,"33642
"
1105,0001482075,"Citadel Exploration, Inc.",10-K,20171231,270258.txt,"91375
"
1106,0001520048,Permianville Royalty Trust,10-K,20191231,281717.txt,"133913
"
1107,0000101295,UNITED GUARDIAN INC,10-K,20181231,265250.txt,"68823
"
1108,0001643319,Sleepaid Holding Co.,10-K,20181231,273364.txt,"20402
"
1109,0001089815,"U.S. NeuroSurgical Holdings, Inc.",10-K,20171231,266347.txt,"33853
"
1110,0001679327,CD 2016-CD1 Mortgage Trust,10-K,20171231,274108.txt,"378
"
1111,0000038009,FORD MOTOR CREDIT CO LLC,10-K,20181231,275888.txt,"46975
"
1112,0001011452,"Medical Information Technology, Inc.",10-K,20171231,265223.txt,"10197
"
1113,0001708131,CSAIL 2017-C8 Commercial Mortgage Trust,10-K,20171231,274727.txt,"372
"
1114,0001139812,MB FINANCIAL INC /MD,10-K,20171231,266921.txt,"116921
"
1115,0001206942,GOLDEN GRAIN ENERGY,10-K,20191031,267321.txt,"78521
"
1116,0001705110,ANGI Homeservices Inc.,10-K,20171231,274674.txt,"52421
"
1117,0001660734,Triton International Ltd,10-K,20181231,273745.txt,"82099
"
1118,0001578620,Alcentra Capital Corp,10-K,20181231,271935.txt,"99026
"
1119,0001510874,SLM Student Loan Trust 2011-3,10-K,20171231,270724.txt,"552
"
1120,0000875320,VERTEX PHARMACEUTICALS INC / MA,10-K,20171231,277941.txt,"200314
"
1121,0001644488,SHARING SERVICES GLOBAL Corp,10-K,20190430,273388.txt,"0
"
1122,0001043961,"Precipio, Inc.",10-K,20171231,265726.txt,"58506
"
1123,0001394922,"ATEL 12, LLC",10-K,20171231,269051.txt,"0
"
1124,0001422183,FS KKR Capital Corp,10-K,20191231,281127.txt,"139430
"
1125,0001005286,LANDEC CORP \CA\,10-K,20190526,265143.txt,"57822
"
1126,0000886744,GERON CORP,10-K,20181231,278157.txt,"100280
"
1127,0001173313,American BriVision (Holding) Corp,10-K,20170930,267193.txt,"688
"
1128,0001049011,KID CASTLE EDUCATIONAL CORP,10-K,20191231,279444.txt,"0
"
1129,0001284196,MADISON AVE HOLDINGS INC,10-K,20171231,267685.txt,"32001
"
1130,0000890447,Vertex Energy Inc.,10-K,20171231,278221.txt,"115991
"
1131,0000076334,PARKER HANNIFIN CORP,10-K,20200630,284868.txt,"801
"
1132,0001401257,"FORUM ENERGY TECHNOLOGIES, INC.",10-K,20181231,269130.txt,"69567
"
1133,0000090498,SIMMONS FIRST NATIONAL CORP,10-K,20171231,278424.txt,"40796
"
1134,0001041550,HOPFED BANCORP INC,10-K,20181231,265656.txt,"0
"
1135,0001544227,"OvaScience, Inc.",10-K,20171231,271267.txt,"864
"
1136,0001095315,PFSWEB INC,10-K,20181231,266435.txt,"62685
"
1137,0001401564,"First Financial Northwest, Inc.",10-K,20191231,280969.txt,"1387307
"
1138,0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,10-K,20171231,274472.txt,"378
"
1139,0000315545,"PROVECTUS BIOPHARMACEUTICALS, INC.",10-K,20171231,275637.txt,"0
"
1140,0001712182,Hyundai Auto Receivables Trust 2017-B,10-K,20171231,267472.txt,"287
"
1141,0000760498,BANCFIRST CORP /OK/,10-K,20171231,276859.txt,"69491
"
1142,0001683074,Goldman Sachs Middle Market Lending Corp.,10-K,20181231,274218.txt,"0
"
1143,0000829224,STARBUCKS CORP,10-K,20180930,277510.txt,"1406676
"
1144,0000100517,"United Airlines Holdings, Inc.",10-K,20191231,279148.txt,"120726
"
1145,0001410187,PACIFIC BLUE ENERGY CORP.,10-K,20131231,269292.txt,"6393
"
1146,0001612254,EliteSoft Global Inc.,10-K,20171231,272663.txt,"0
"
1147,0001730276,Nissan Auto Receivables 2018-A Owner Trust,10-K,20200331,283620.txt,"500
"
1148,0001764301,SC Health Corp,10-K,20191231,283903.txt,"57116
"
1149,0000317889,"Bulova Technologies Group, Inc.",10-K,20170930,275667.txt,"0
"
1150,0001110803,ILLUMINA INC,10-K,20171231,266638.txt,"0
"
1151,0001017480,HIBBETT SPORTS INC,10-K,20180203,265316.txt,"27229
"
1152,0001478454,"Eagle Bancorp Montana, Inc.",10-K,20181231,270229.txt,"65199
"
1153,0001113232,AXCELIS TECHNOLOGIES INC,10-K,20191231,279834.txt,"71324
"
1154,0000912061,NATURAL HEALTH TRENDS CORP,10-K,20171231,278506.txt,"118090
"
1155,0001493225,"Northfield Bancorp, Inc.",10-K,20191231,281523.txt,"1379617
"
1156,0001462418,Altisource Portfolio Solutions S.A.,10-K,20191231,281339.txt,"89251
"
1157,0000711477,KIEWIT ROYALTY TRUST,10-K,20191231,284638.txt,"329
"
1158,0001694688,XPLOSION Inc,10-K,20181031,274465.txt,"32802
"
1159,0000278130,PIER 1 IMPORTS INC/DE,10-K,20190302,275522.txt,"14021
"
1160,0001559909,Harvest Capital Credit Corp,10-K,20181231,271529.txt,"256065
"
1161,0001437517,ADVANCED CREDIT TECHNOLOGIES INC,10-K,20181231,269718.txt,"0
"
1162,0001724670,Perspecta Inc.,10-K,20200331,283573.txt,"94569
"
1163,0001561387,"Health Insurance Innovations, Inc.",10-K,20171231,271561.txt,"89826
"
1164,0000717806,FIRST US BANCSHARES INC,10-K,20181231,276461.txt,"39679
"
1165,0001787304,GM Financial Consumer Automobile Receivables Trust 2019-4,10-K,20191231,284084.txt,"292
"
1166,0001673504,Galem Group Inc.,10-K,20180630,273996.txt,"3379
"
1167,0000069422,INTERGROUP CORP,10-K,20190630,276253.txt,"44826
"
1168,0001721905,UBS Commercial Mortgage Trust 2017-C6,10-K,20191231,283543.txt,"378
"
1169,0000944695,"HANOVER INSURANCE GROUP, INC.",10-K,20191231,285818.txt,"0
"
1170,0001681689,Bioverativ Inc.,10-K,20171231,274175.txt,"70857
"
1171,0001591565,"BALLY, CORP.",10-K,20200930,282320.txt,"15000
"
1172,0000921825,FIRST INDUSTRIAL REALTY TRUST INC,10-K,20191231,279326.txt,"795
"
1173,0000033533,ESPEY MFG & ELECTRONICS CORP,10-K,20190630,275731.txt,"0
"
1174,0000700564,FULTON FINANCIAL CORP,10-K,20191231,284584.txt,"137958
"
1175,0001158895,LEMAITRE VASCULAR INC,10-K,20171231,267031.txt,"100971
"
1176,0001433642,Hamilton Lane INC,10-K,20180331,269633.txt,"290160
"
1177,0000914156,UFP TECHNOLOGIES INC,10-K,20181231,278554.txt,"28364
"
1178,0001785424,FinServ Acquisition Corp.,10-K,20191231,284064.txt,"137896
"
1179,0000918545,BALTIC INTERNATIONAL USA INC,10-K,20181231,278624.txt,"0
"
1180,0001227268,Managed Futures Premier Energy Fund L.P. II,10-K,20171231,267390.txt,"27705
"
1181,0001230058,KAANAPALI LAND LLC,10-K,20181231,267401.txt,"0
"
1182,0000768835,BIG LOTS INC,10-K,20180203,276937.txt,"128527
"
1183,0000097216,TEREX CORP,10-K,20181231,279068.txt,"171925
"
1184,0000056868,PRIMEENERGY RESOURCES CORP,10-K,20181231,276101.txt,"76371
"
1185,0001372807,"KCAP Financial, Inc.",10-K,20171231,268679.txt,"72191
"
1186,0001623590,Vitaxel Group Ltd,10-K,20191231,282623.txt,"0
"
1187,0000926326,"OMNICELL, Inc",10-K,20191231,285729.txt,"161592
"
1188,0000909494,TUCOWS INC /PA/,10-K,20171231,278465.txt,"29699
"
1189,0001721741,"Lazydays Holdings, Inc.",10-K,20191231,283540.txt,"249
"
1190,0001492091,AUSCRETE Corp,10-K,20191231,281508.txt,"6855
"
1191,0001397516,REX ENERGY CORP,10-K,20171231,269093.txt,"51026
"
1192,0000200406,JOHNSON & JOHNSON,10-K,20171231,275362.txt,"47308
"
1193,0001456212,"BlackRidge Technology International, Inc.",10-K,20171231,269951.txt,"50133
"
1194,0001781983,"Aprea Therapeutics, Inc.",10-K,20191231,284041.txt,"234490
"
1195,0000874977,State Auto Financial CORP,10-K,20181231,277937.txt,"130919
"
1196,0000779152,HENRY JACK & ASSOCIATES INC,10-K,20180630,277000.txt,"100641
"
1197,0001343034,TWO RIVER BANCORP,10-K,20181231,268292.txt,"123384
"
1198,0001331465,Federal Home Loan Bank of Atlanta,10-K,20181231,268180.txt,"205683
"
1199,0000924822,MILLER INDUSTRIES INC /TN/,10-K,20181231,278748.txt,"49611
"
1200,0001627487,"Fogo de Chao, Inc.",10-K,20171231,273015.txt,"57092
"
1201,0001365135,Western Union CO,10-K,20191231,280712.txt,"67630
"
1202,0001579241,Allegion plc,10-K,20181231,271952.txt,"105066
"
1203,0001286964,"Heron Lake BioEnergy, LLC",10-K,20181031,267715.txt,"76424
"
1204,0001571804,GREEN VISION BIOTECHNOLOGY CORP.,10-K,20181231,282110.txt,"14299
"
1205,0000837010,VOYA RETIREMENT INSURANCE & ANNUITY Co,10-K,20181231,277588.txt,"0
"
1206,0001286043,KITE REALTY GROUP TRUST,10-K,20181231,267701.txt,"66843
"
1207,0001124941,BEACON ROOFING SUPPLY INC,10-K,20200930,279886.txt,"103732
"
1208,0001092662,"CHEMBIO DIAGNOSTICS, INC.",10-K,20171231,266391.txt,"54483
"
1209,0001045609,"Prologis, Inc.",10-K,20191231,279413.txt,"0
"
1210,0001213660,"BOQI International Medical, Inc.",10-K,20191231,280171.txt,"0
"
1211,0001656088,JPMBB Commercial Mortgage Securities Trust 2015-C33,10-K,20191231,282924.txt,"378
"
1212,0001434647,"KEMPHARM, INC",10-K,20181231,269660.txt,"210091
"
1213,0001360565,"Where Food Comes From, Inc.",10-K,20181231,268502.txt,"299
"
1214,0001751783,"Rhinebeck Bancorp, Inc.",10-K,20191231,283791.txt,"214631
"
1215,0001632275,CAT9 Group Inc.,10-K,20191231,282702.txt,"169391
"
1216,0001401667,"PUMA BIOTECHNOLOGY, INC.",10-K,20181231,269136.txt,"162870
"
1217,0001490927,Business Development Corp of America,10-K,20181231,270373.txt,"181321
"
1218,0001610940,ETF Managers Group Commodity Trust I,10-K,20190630,272642.txt,"1174
"
1219,0001274792,MERRIMACK PHARMACEUTICALS INC,10-K,20181231,267588.txt,"118191
"
1220,0001759008,Acamar Partners Acquisition Corp.,10-K,20191231,283855.txt,"123060
"
1221,0001502152,"AngioSoma, Inc.",10-K,20180930,270592.txt,"1289
"
1222,0001372612,BOX INC,10-K,20200131,280763.txt,"75357
"
1223,0000216085,HAVERTY FURNITURE COMPANIES INC,10-K,20181231,275411.txt,"36526
"
1224,0000920148,LABORATORY CORP OF AMERICA HOLDINGS,10-K,20171231,278648.txt,"0
"
1225,0001667161,"Randolph Bancorp, Inc.",10-K,20191231,283007.txt,"136262
"
1226,0001656936,MGM Growth Properties LLC,10-K,20181231,274385.txt,"126523
"
1227,0001408278,"Synacor, Inc.",10-K,20181231,269254.txt,"28654
"
1228,0001496048,Brookfield Property REIT Inc.,10-K,20191231,281547.txt,"31868
"
1229,0001770147,Ford Credit Auto Owner Trust 2019-A,10-K,20191231,283950.txt,"115
"
1230,0000098246,TIFFANY & CO,10-K,20200131,285870.txt,"141357
"
1231,0001697884,Shemn Corp.,10-K,20190131,274520.txt,"20019
"
1232,0001463972,Vuzix Corp,10-K,20191231,281347.txt,"104001
"
1233,0001539551,"SPORTS FIELD HOLDINGS, INC.",10-K,20181231,271206.txt,"0
"
1234,0001579823,New Age Beverages Corp,10-K,20181231,271966.txt,"0
"
1235,0001674910,VALVOLINE INC,10-K,20190930,274025.txt,"75895
"
1236,0000009389,BALL Corp,10-K,20171231,278917.txt,"30012
"
1237,0001132509,"Eason Education Kingdom Holdings, Inc.",10-K,20191231,279930.txt,"40531
"
1238,0000924719,SMITH MIDLAND CORP,10-K,20171231,278743.txt,"0
"
1239,0001556266,"China Bat Group, Inc.",10-K,20181231,271461.txt,"448
"
1240,0000105418,WEIS MARKETS INC,10-K,20171230,265872.txt,"17402
"
1241,0001600033,"e.l.f. Beauty, Inc.",10-K,20171231,272386.txt,"85742
"
1242,0001303313,"LHC Group, Inc",10-K,20181231,267883.txt,"192242
"
1243,0001609065,"Pathfinder Bancorp, Inc.",10-K,20191231,282477.txt,"124096
"
1244,0001263762,"SELECT BANCORP, INC.",10-K,20181231,267506.txt,"141771
"
1245,0000007623,ARTS WAY MANUFACTURING CO INC,10-K,20171130,276867.txt,"49812
"
1246,0001279715,"Wright Investors Service Holdings, Inc.",10-K,20181231,267627.txt,"10304
"
1247,0000896264,USANA HEALTH SCIENCES INC,10-K,20191228,285531.txt,"0
"
1248,0001038133,HESKA CORP,10-K,20171231,265597.txt,"97335
"
1249,0001390312,"Bancorp of New Jersey, Inc.",10-K,20171231,268990.txt,"46419
"
1250,0001526119,"Verastem, Inc.",10-K,20171231,270971.txt,"127516
"
1251,0001070494,ACADIA PHARMACEUTICALS INC,10-K,20171231,266103.txt,"76008
"
1252,0000046619,HEICO CORP,10-K,20201031,284447.txt,"100439
"
1253,0000945841,POOL CORP,10-K,20171231,278980.txt,"102212
"
1254,0000091440,SNAP-ON Inc,10-K,20171230,278560.txt,"0
"
1255,0000934648,SPEEDWAY MOTORSPORTS INC,10-K,20181231,278879.txt,"57656
"
1256,0001556263,"Syros Pharmaceuticals, Inc.",10-K,20191231,281970.txt,"204128
"
1257,0001495536,"Ener-Core, Inc.",10-K,20171231,270461.txt,"499
"
1258,0000714284,SORL Auto Parts Inc,10-K,20171231,276408.txt,"95801
"
1259,0000034088,EXXON MOBIL CORP,10-K,20181231,275738.txt,"1713
"
1260,0000096536,TAYLOR DEVICES INC,10-K,20190531,279052.txt,"14311
"
1261,0001696935,Santander Drive Auto Receivables Trust 2017-1,10-K,20181231,268870.txt,"0
"
1262,0001544206,"TCG BDC, INC.",10-K,20171231,271265.txt,"227335
"
